ID	TEXT
530	can i see ground transportation from long beach airport to downtown
3649	give me the one way flights from pittsburgh to boston
2911	show me first class flights one way tampa to st. louis
672	show me the most expensive fare
743	list all round trip flights between indianapolis and orlando on the twenty seventh of december
4151	what flights are there from boston to dallas
1462	what does the fare code f mean
1282	could you please tell me the cheapest flight from boston to san francisco
565	what flights available between pittsburgh and baltimore on august eleventh
2215	is there an afternoon flight from charlotte to minneapolis around 2 pm
3238	show me times for coach flights between boston and baltimore on wednesday
2887	list the flights from pittsburgh to san francisco on thursday
3144	all flights from denver colorado to pittsburgh pennsylvania
1892	show me the names of airlines in atlanta
3939	are there any flights from atlanta to baltimore
932	please give me the united airlines flights from denver to baltimore that are the first class flights please
1996	give me the flights from pittsburgh to los angeles on thursday evening
190	when is the first flight leaving from oakland to boston
4406	what're the lowest one way fares from denver to atlanta
3052	what is the latest flight from boston to denver that serves a meal
936	what first class airplane goes from philadelphia to san francisco and stops in dallas in the afternoon on monday
821	show me flights from baltimore to dallas
3563	find the flights from boston to san francisco leaving after 6 pm
4092	display all flights from baltimore to dallas on july twenty ninth
993	how do i get from pittsburgh airport to downtown pittsburgh
1757	i want to travel from washington dc to philadelphia on tuesday morning
1368	i would like to leave early in the morning
108	coach fares only weekdays for denver to boston
2134	what is the cheapest coach fare from dallas to denver round trip
1547	list all flights from seattle on continental which depart after 430 pm
4178	show me first class flights from new york to miami leaving on a tuesday
2584	what is the abbreviation for canadian airlines international
3022	morning flight from oakland to dallas
2477	list all flights on saturday from dallas to san francisco nonstop
2520	list the flights from toronto to salt lake city
4041	show me a list of rental car fares at boston airport
966	i need to go from philadelphia to dallas
1818	flights from charlotte to baltimore
1885	from san francisco to denver
1159	do you have a flight from charlotte to atlanta on june first
353	give me nonstop flights from new york city to las vegas
1285	what airline is the flight originating in atlanta on november seventh at noon and arriving in san francisco at 210 pm
2143	what are the flights from pittsburgh to baltimore
1082	show me the continental flights leaving chicago early saturday morning
3856	how many flights does each airline have with business class service
633	does continental fly from boston to san francisco with a stop in denver
1935	show me a list of flights on july twenty second leaving dc to dallas leaving dc after 6 pm
803	please show me the flights from washington to san francisco
938	flights from indianapolis nashville memphis to seattle
4387	i'd like a twa flight from atlanta to pittsburgh with a stopover in fort worth dallas please
2470	now i want to see return flights from miami to new york
1466	how many people fit on a 72s airplane
1933	what is the meaning of restriction ap80
3901	how much does it cost to fly from boston to baltimore on a saturday
1185	what type of aircraft leaves from boston to washington dc at 9 am during a weekday
778	what is the last flight from atlanta to boston
3935	what is the least expensive flight from atlanta to denver leaving on october twelfth
1176	please show me flights available from pittsburgh to atlanta on a weekday
3512	i'd like to go from boston to san francisco stopping in pittsburgh
3680	earliest flight from atlanta to philadelphia
3665	show flights from pittsburgh to oakland
1763	what is the transportation time from the airport to boston
2115	all right would you let me know type of aircraft united airlines is using on the flights from denver to san francisco i would like to know the type of aircraft that they use on these flights before 10 in the morning
2564	show me the flights from denver to philadelphia and the flights from pittsburgh to philadelphia
2918	all round trip flights between new york and miami business class fare
3114	show me the us air flights from atlanta to boston
1722	i'd like a flight on july ninth from orlando to kansas city in the afternoon
499	list all day time flights from pittsburgh to boston
2780	show me the last flight on wednesday from atlanta to denver
1061	give me flights from atlanta to baltimore
1373	from denver to baltimore
3643	what transportation is available from the dallas airport to downtown
4281	i would like information on flights from baltimore to atlanta on thursday arriving in atlanta before 6 pm
2978	what is the cost of a round trip flight from pittsburgh to atlanta beginning on april twenty fifth and returning on may sixth
2597	i'd like to see flights from pittsburgh to atlanta
2437	show me all flights arriving at dallas
2138	names of airports
931	give me a flight between boston and denver
3978	flights from kansas city to cleveland
3518	which airline has the most business class flights
3225	what are connecting flights from chicago to seattle on june first
1563	what does hou mean
897	what do you have on monday from dallas fort worth to oakland california
2604	what airlines fly from toronto to san diego with a stopover in denver
3557	what type of aircraft is used on american airline flight 315
2327	flights from los angeles to pittsburgh
835	what's the airport at orlando
2291	show all tuesday morning flights from pittsburgh to denver
3463	show me flights from dallas to atlanta on tuesday
3993	from las vegas to montreal
3775	please give me the flights available from boston to pittsburgh on wednesday of next week
998	american flights from cincinnati to houston
174	show me all flights from philadelphia to boston on monday which serve a meal and arrive before noon
2350	i would like to fly from baltimore to san francisco on eastern airlines
39	i want a flight originating in denver going to pittsburgh and atlanta in either order
2513	what does ewr mean
1066	is there ground transportation from san diego airport to the downtown area
597	i'd like to know the earliest flight from boston to san francisco
3436	phoenix to newark on wednesday
2070	all am flights departing pittsburgh arriving denver
3537	show me times for flights from san francisco to atlanta
842	please list the flights from denver to phoenix
4076	what flights from new york to los angeles after 10 am
3880	what flight from boston to baltimore is the least expensive flight
3386	round trip fares from denver to philadelphia under 1000 dollars and pittsburgh to philadelphia under 1000 dollars
2744	show me the flights from baltimore to dallas
2091	is there a flight on delta airlines from boston to denver
1573	tell me about flights from indianapolis to houston
503	show me the flights on delta or twa which go through atlanta
2271	does united airlines provide any first class flights from denver to baltimore
3063	show me all midwest express flights from detroit to chicago
151	find a flight from charlotte to las vegas that stop in st. louis that serve dinner and i want to find the airline for this flight
4389	show me flights from milwaukee to orlando on wednesday night
3547	show united flights between pittsburgh and baltimore
4354	i would like to make a reservation for a flight to denver from philadelphia on this coming sunday
168	what does fare code qo mean
2633	what is the cost of limousine service at logan airport
3297	from denver to washington dc on monday november eleventh 1991
3059	i want to fly from atlanta to philadelphia
1607	earliest flight on american airlines from washington dc to san francisco
4474	what are the nonstop flights on america west or southwest air from kansas city to burbank on saturday may twenty two
1425	show me flights from denver to philadelphia arriving after 2100
4445	show me all flights from dallas to san francisco
4302	show me flights from dallas to baltimore
3710	list the flights from san francisco to philadelphia on american airlines
4	which airlines fly from boston to washington dc via other cities
2747	from washington dc to philadelphia departing in the afternoon
1236	i want to fly from boston to denver and i don't want any stopovers and i'd like to fly only during the afternoon
2900	is there a round trip flight from atlanta to dallas via denver
2685	show me the flights into love field
2415	i want a flight from toronto to san diego that stops in st. louis are there flights
14	chicago to milwaukee
1556	what's the cheapest one way flight from oakland to washington dc
682	i'm traveling to dallas from philadelphia
2792	what flights from newark to los angeles on wednesday
3782	list all the flights that arrive at general mitchell international airport
2927	what is your earliest morning flight from indianapolis to charlotte
1545	how much does it cost to fly on delta from dallas to baltimore
4226	which airlines fly from boston to san francisco
1826	show me the continental flights with meals which depart seattle on sunday for chicago
769	show me flights leaving from baltimore to dallas
3605	what is the last flight to atlanta from baltimore
1138	i would like a twa flight from atlanta to san francisco with a stopover in denver
1689	show me the evening flights from philadelphia to baltimore
3693	flights to baltimore
2241	what kind of aircraft do you have flying from boston to san francisco on august twenty seventh
525	what flights from st. paul to kansas city on friday with a meal
98	i need information for flights leaving baltimore and arriving in atlanta
2606	show me the one way flight from detroit to westchester county with the highest fare
2858	please give me the flights from boston to pittsburgh on thursday of next week
1643	which airlines have first class flights today
3550	an early flight on wednesday morning from baltimore to newark
2942	show me the flights from san diego to newark
680	show me flights denver to washington on thursday
5	i'm looking for a flight from charlotte to las vegas that stops in st. louis hopefully a dinner flight how can i find that out
4031	show me all flights with fares from pittsburgh to san francisco
3163	i need a flight from atlanta to charlotte north carolina next monday
916	what does s designate as a meal
1659	show nonstop flights from new york to miami on a tuesday which cost less than 466 dollars one way
1317	show me flights from dallas to houston and from houston to dallas
4286	can you tell me the latest evening flight from atlanta to denver on july seventh
3876	i want to go from boston to washington on monday morning
4174	is there ground transportation in baltimore
3109	please list nonstop flights from las vegas to new york on america west
2125	does united airline have any flights from dallas to san francisco
3232	dallas to oakland saturday
487	morning flight from dallas to atlanta
3362	show me the first class fares from baltimore to dallas
1938	show me flights from philadelphia to baltimore
119	can you show me the flights from baltimore to dallas
3841	show me the flights to love field from all other airports
3501	tell me about flights from charlotte to atlanta next tuesday
4469	information on ground transportation in denver
3762	round trip flights between houston and las vegas
2469	show me flights from dallas to baltimore
4465	which flight between pittsburgh and baltimore on july nineteenth has the smallest seating capacity
885	give me the flights for american airline from dallas to san francisco
1125	what does mco stand for
3574	show me flights from baltimore to philadelphia
507	shortest evening flight from tampa to cincinnati
3239	show me flights from denver to san francisco on wednesday
4435	ground san francisco
1402	i would like to travel from washington dc to pittsburgh on august twentieth
3027	i want to know what flights you have available coach or economy class from baltimore to dallas
3126	what flights do you have in the morning of september twentieth on united airlines from pittsburgh to san francisco and a stopover in denver
1216	i want to fly denver to pittsburgh
67	show me the nonstop flights from dallas to houston
879	show me round trip fares from las vegas to houston nonstop
65	could you please tell me the airlines that fly from toronto to san diego
286	please list all available flights from oakland california to philadelphia on wednesday
269	what airlines flies out of atlanta
3806	oh let's see does eastern airline have a flight from atlanta to washington
1369	show me the flights from philadelphia to baltimore in the morning
3149	show me flights denver to washington on wednesday
3415	i'd like to fly from denver to pittsburgh with a stop in atlanta
3618	show flights from philadelphia to boston
609	what is the earliest flight from boston to san francisco on november seventh
4040	show me fares leaving on tuesdays from denver to dallas
1187	i want to fly from dallas to san francisco
568	show flights leaving boston on wednesday morning and arriving in denver
4065	how many flights does eastern airlines have from boston to atlanta
296	what are the flights from orlando to kansas city
3603	i need to go to pittsburgh and denver
2361	what is the first class fare from boston to dallas
1957	what is the fare on the thrift economy flight from boston to san francisco
3545	flights from montreal and phoenix to las vegas arriving at the same time
2717	how much does it cost to get downtown from the atlanta airport by limousine
3414	show me flights from denver to atlanta on june sixteenth
2643	i would like the flight from atlanta to denver that has the cheapest one way fare
587	round trip fare from baltimore to philadelphia less than 1000 dollars
1157	show me the flights on twa from atlanta in the morning
3085	show me the cheapest fares from miami to new york leaving on a sunday
4395	pittsburgh to denver
792	show me the flights
619	list all american airlines flights from phoenix to milwaukee on wednesday
110	from philadelphia to toronto
4357	show me the flights from st. petersburg to toronto that leave monday
1921	which airlines fly between boston and pittsburgh
2333	okay let's see do you have a flight on delta airline from atlanta to boston
2455	what is the latest return flight from atlanta to boston
652	give me american airlines from milwaukee to phoenix on saturday and sunday
889	pittsburgh to boston saturday
827	i need to take ten people from phoenix to san diego please give me the flights during week days
2525	show fares and flights from denver to oakland
3217	round trip fares from baltimore to philadelphia under 1000 dollars
1684	which airline has the most arrivals in atlanta
3732	show me all flights and fares from dallas to san francisco
1400	from seattle to salt lake city
4115	i'd like to go from boston to san francisco
192	tell me about flights leaving from atlanta and going to charlotte north carolina next monday i need to know about flights that arrive in charlotte between 415 and 530 pm
2393	could you please find me the earliest flight from boston to oakland
358	list the nonstop flights from denver to washington dc
1145	list daily flights from boston to oakland using united airlines
1381	show me the flights from dallas to boston
4253	show me what fare codes symbols stand for
2637	what is airline ff
461	display all fare codes
48	what does fare code qx mean
2613	hello i would like to plan a flight from boston to denver
2892	show me all connecting flights on united airlines between boston and san francisco
1046	i'd like to book a flight from san diego to toronto
2080	i need a flight from denver to philadelphia
3326	show me ground transportation in baltimore
1268	hi i need to get a flight from memphis to salt lake city departing before 10 am
3672	show me the flights available from san francisco to pittsburgh for tuesday and also the price
1991	what are the prices of the flights from dallas to baltimore
1761	flights from indianapolis to seattle
2839	show me the flights from indianapolis to montreal
1575	is there a flight departing from san francisco and arriving in oakland on november seventh in the evening
3837	can you show me the economy fare flights from baltimore to dallas
3703	i would like to plan a flight on american airlines from boston to denver
4085	show me the flights from baltimore to oakland
1520	what flights leave baltimore for boston after 6 o'clock on friday
4355	i need an early flight from dallas to houston
1617	what is fare code h
1931	flights from pittsburgh to baltimore between 10 am and 2 pm
491	i want to fly from miami to chicago on american airlines and arrive at around 5 o'clock in the afternoon show me all flights
2572	i would like to originate my flight in washington dc stop in denver with the destination city of san francisco
510	find the latest flight from san francisco to atlanta that serves a meal
350	which northwest flights stop in denver before noon
3499	i need a flight this sunday from miami to las vegas and i would prefer a morning flight
1330	what aircraft is co 1209
2385	find travel arrangements for a round trip flight from dallas to pittsburgh after 8 pm
1320	what is the flight number for the continental flight which leaves denver at 1220 pm and goes to san francisco
316	find me flights that are nonstop between boston and dallas
4131	please give me all flights from long beach to memphis
3525	show me all united airlines first class flights
1309	please list ground transport in san francisco
962	i want a flight from atlanta to washington that leaves after 3 pm
4454	show me the flights from atlanta to denver on monday
1674	list all flights from boston to san francisco on united airlines
1759	hi i'd like a flight on alaska airlines from san diego to toronto please
2318	i would like to book a flight from denver to pittsburgh on july fifteenth i'd like it to be the cheapest flight
1798	what round trip tickets are there from cleveland to miami on us air that arrive before 4 pm
1637	show me the flights from philadelphia to boston
405	what are the flights from cleveland to indianapolis on wednesday may twelfth on either twa delta or continental
219	shortest flight from ontario california to orlando florida
3805	show me the airlines between boston and toronto
4456	i would like a list of the round trip flights between indianapolis and orlando on the twenty seventh or the twenty eighth of december
4458	what is the seating capacity of a boeing 767
1270	show me cheap flights from baltimore to dallas
564	is there any flight leaving washington around 3 o'clock for denver
2497	what are the afternoon flights for denver to san francisco
2037	do you have the fare for traveling from oakland airport to oakland downtown
1022	what does the abbreviation dl mean
1356	i'm sorry i wanted to fly twa is there a flight between oakland and boston with a stopover in dallas fort worth on twa
4346	tell me about twa flight 539
2693	what are all flights from boston to pittsburgh on wednesdays
4332	from washington to atlanta
266	what are the classes of service for continental airlines
2646	i need a return flight from chicago to kansas city leaving chicago around 7 in the evening next thursday
4190	list flights tomorrow from san diego to phoenix
717	i'd like to go from detroit to san diego on wednesday evening june second
669	list all the airlines that fly into general mitchell international
3094	list flights from pittsburgh to san francisco
2821	what flights are there from new york city to las vegas
2884	show me the direct flights from san francisco to boston
3907	show me the flights from washington dc to san francisco with a stopover in denver
2264	what is the distance from toronto international airport to toronto
1952	i need to make reservations from denver to boston
4319	what is the fare for a one way flight from boston to atlanta
3480	what's the capacity of a 733
2073	okay i'd like to fly from denver to pittsburgh
3408	give me flights from denver to baltimore
2742	i would like a nonstop flight from new york to las vegas on march second
569	on july twenty third all flights on american airlines from philadelphia to san francisco
1017	show me airports near washington dc
1263	are there any flights available from baltimore to dallas monday afternoon
347	what is fare code f
2549	show me flights from washington to boston on friday
3584	what flights go from newark to boston after 5 pm
1428	i'd like a flight on american from newark to nashville
3376	what is the available ground transportation between the airport in denver and downtown
627	what flights are there from atlanta to baltimore
2522	what flights are between dfw and oakland
4036	i'd like to fly between boston and san francisco
1051	which airlines fly between baltimore and san francisco
666	i want a flight from san diego to indianapolis that leaves tuesday afternoon
872	show me the cities served by nationair
1668	i would like a flight from denver to pittsburgh
441	please list all flights between boston and san francisco nonstop
1988	what type of aircraft leaving after 2 pm from boston to oakland
850	what is the fare from boston to san francisco on united airlines flight 21
2010	may i please see airlines and flight numbers from new york to toronto on the same date june seventeenth also arriving in toronto before noon thank you
3291	show me ground transportation in san francisco
2653	which flight is a one way fare at 329 dollars from denver to pittsburgh
3517	could you tell me what flights you have that run daily from boston to san francisco please
395	i want all flights from atlanta to washington dc on thursday
1497	philadelphia to dallas saturday
104	what ground transportation is there in atlanta
612	list flights from denver to baltimore
702	show me airline abbreviations
3307	i want to go from san francisco to denver
2402	is there any ground transportation to the city in dallas
2195	list all flights from boston to san francisco with at least 3 stops
3397	what american airlines flights from phoenix to milwaukee depart phoenix after 6 pm on wednesday
2698	how can i get from indianapolis to montreal in the evening
4022	list the flights and time of arrival for flights arriving in dallas fort worth from boston before noon
1068	what is the latest flight from milwaukee to seattle tomorrow
3636	what are the flights from las vegas to burbank also on saturday may twenty two
15	how many flights does twa have in business class
2886	list the total number of flights between all airports by delta
3744	are there any flights from denver to pittsburgh with a stopover in atlanta
4400	show flights from cleveland to miami that arrive before 4 pm
592	show me the flights from san diego to newark
4419	show me the flights from pittsburgh to dallas
758	show me all daily flights between milwaukee and orlando
2762	show me all flights from philadelphia to san francisco with one stop in dallas
4261	which cities does united airlines service
4446	i need to fly from dallas to san francisco and be in san francisco by 4 pm
3383	what does us mean
2806	i'd like a flight tomorrow from columbus to houston with a stopover in nashville
4129	i would like to book a flight that goes from memphis to las vegas
3592	i would like information on flights from dallas fort worth to atlanta on wednesday morning
3425	list all flights from long beach to columbus late saturday
1385	how many united flights are there from san francisco please
1323	show me the cheapest flights from baltimore to dallas
4196	please show me again the first class fares from baltimore to dallas
992	show me flights on wednesday morning boston to denver for united airlines first class
1620	fares from dallas to baltimore
4291	what flights are there on continental from seattle to chicago
895	what is the earliest flight from pittsburgh to san francisco
3368	lowest fare from san francisco to los angeles
3084	show me all flights arriving to denver from baltimore oakland and boston
154	what airlines are there
1225	i need one first class ticket from dallas fort worth to san francisco
4380	what flights go from dallas to denver leaving after 3 pm
2312	i'd like to see the flights from baltimore to philadelphia
4093	what are the morning flights in the next two days from nashville to tacoma
3333	show me flights from milwaukee to orlando on a thursday before noon
658	which flights depart los angeles destination charlotte that leave on a monday morning
3619	show me flights from denver to washington dc on wednesdays
4374	i want a flight from atlanta to pittsburgh
2859	show me fares for flights from minneapolis to seattle on july first 1993
2014	can you show me flights from baltimore to dallas
2972	show me the flights on tuesday morning from charlotte to baltimore
4262	round trip fares from denver to philadelphia under 1000 dollars
427	show me the cheapest round trip fares from san francisco to salt lake city
1414	when is the first flight in the morning from boston to denver
1304	show me flights from denver to washington dc on a wednesday
2112	i would like to fly on twa from baltimore to san francisco
4333	show me flights from dallas to atlanta
764	are there any flights from boston to san francisco which stop in washington dc
4088	all flights from charlotte to anywhere on us air around 1 pm
2475	show me the united flights which go from boston to washington dc
2491	what are the flights from san jose to nashville on thursday the twentieth
2274	i need to fly from nashville to tacoma first thing in the morning what is there
2170	i'd like to have some information on a ticket from denver to pittsburgh and atlanta
2222	what is the cheapest fare between boston and san francisco
2842	can you list the cheapest round trip fare from orlando to kansas city
583	what flights do you have between pittsburgh and atlanta
292	i need a flight from st. petersburg to miami for thursday
3921	what flights do you have today from san francisco to pittsburgh
3347	okay what i would like to know is does twa flight 505 from charlotte to las vegas with a stop in st. louis serve dinner that's twa flight 505 or 163
3179	show me round trip fares between san francisco and washington dc
945	list flights from pittsburgh to boston leaving after 3 in the afternoon
1274	what flights from salt lake city to new york city arrive next saturday before 6 pm
368	show me the flights from boston to pittsburgh on wednesdays and thursdays
2280	i want to fly from philadelphia to dallas and make a stopover in atlanta
2049	flight from milwaukee to denver
1908	information on american airlines flight from washington to philadelphia
2823	please list all flights from baltimore to atlanta
1708	i need to find a flight from philadelphia to san francisco that has a stopover in dallas
3428	i want the list of daily flights from milwaukee to st. louis
1154	how many flights does delta have with a class of service code f
105	list nonstop flights from baltimore washington to oakland that arrive between 445 and 515 pm
3726	show me the evening flights from baltimore to atlanta
4265	show me the flights from philadelphia to dallas with one stop
625	list all flights arriving at general mitchell international
540	show me all flights out of boston on june twentieth that have business class
2208	i would like to find out what flights there are on friday june eleventh from st. petersburg to milwaukee and then from milwaukee to tacoma thank you
1875	i would like to book a flight for august twenty seventh with us air from baltimore to oakland what flights do you have available
2788	show me flights from minneapolis to seattle on july second
2172	what is the cheapest fare from denver to pittsburgh
3810	what are the flights from san francisco to washington dc
1180	find me the cheapest one way fare i can get from boston to denver
1494	what flights are there from milwaukee to phoenix on saturday
61	what flight is available at noontime from boston to washington what flight is available around noontime from boston to washington
1100	please list am flights leaving san francisco boston
4301	list all flights from memphis to seattle
4460	what are the classes of service on lufthansa
3334	flights from atlanta please
2119	please show me flights from pittsburgh to atlanta on wednesday morning serving breakfast
1326	show me flights from denver to philadelphia
3493	what's the cheapest one way ticket from baltimore to atlanta
3914	i'd like to fly from boston to fort worth
4146	show me the flights from baltimore to atlanta
1459	show me ground transport in seattle
4177	what does restriction ap 80 mean
252	i need a listing of flights from new york city to montreal canada departing thursday in the morning
3031	list the flights that arrive and depart from general mitchell international airport
1262	can you list all flights from washington to toronto
2278	what's the ground transportation like at pittsburgh
4005	give me flights from atlanta to baltimore
2186	what are the flights from denver to pittsburgh
4339	how many airlines have flights with service class yn
3240	could you tell me the flights leaving pittsburgh around midnight for oakland
2803	please show me the return flights from miami to new york
452	give me flights from pittsburgh to baltimore
111	i would like a nonstop flight from philadelphia to pittsburgh
3433	what flights are available tomorrow from denver to philadelphia
1586	what ground transportation is there from the airport in atlanta to downtown
1395	what is the schedule of ground transportation from washington airport into downtown
4404	which united flights from boston to san francisco make connections
3170	show me the flights from boston to denver
1834	i need information on ground transportation between airport and downtown in the city of boston
4271	what flights go from dallas to baltimore
2674	first i'd like to fly from philadelphia to dallas and fly from dallas to san francisco
3606	what flights go from denver to atlanta
2834	show me the flights on delta or twa which go through atlanta
3226	flying from pittsburgh to atlanta on september fourth what would be the cheapest flight
596	show me airlines with flights from pittsburgh to boston please
1524	what is the earliest flight in the morning leaving boston for baltimore
2228	what flights are there on saturdays from philadelphia to denver
755	now i need a flight on tuesday from phoenix to detroit
1578	find travel arrangements for a round trip flight from dallas to pittsburgh
1876	i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore
2863	i want a flight from milwaukee to orlando one way leaving after 5 pm on wednesday
2035	show me the flights from san francisco to boston
1543	show me the flights from dallas to baltimore
753	i'd like to know the shortest trip between boston and san francisco
3299	what flights leave washington dc and arrive in san francisco on wednesday
64	what is the first class fare from baltimore to dallas
367	all round trip flights between new york and miami that are first class
1940	show all flights from pittsburgh to san francisco on july twenty eighth 1991
1169	what airline is ea the abbreviation for
1548	now get me from pittsburgh to denver
4199	what flights from tacoma to orlando on saturday
3032	i want a flight from ontario to chicago
2142	list the flights from st. paul to san jose and from st. paul to houston
2083	what are the flights on tuesday october first from atlanta to baltimore
2094	what northwest airlines flights leave denver before noon
2866	is there a united airlines flight from miami to washington dc arriving around noon
1987	what flights from st. paul to kansas city on friday with breakfast served
2086	does american airlines flight from long beach to st. louis stopping in dallas serve lunch
3303	what kinds of planes are used by american airlines
373	yes what flights will be used on july seventh in the morning from atlanta to boston
2182	i would like to fly from boston to oakland what airlines fly from boston to oakland
363	what is the cheapest one way ticket from denver to pittsburgh
2505	what ground transportation is available in san francisco
3928	what's the cheapest flight from baltimore to dallas on american
2031	i'm interested in flights from denver to pittsburgh
626	please show me airlines with flights from denver to boston stop philadelphia
1985	i want to fly philadelphia to san francisco on july eighth
3751	show me all the flights on northwest airlines from new york to milwaukee to los angeles
1829	what's the earliest flight from atlanta to boston
2151	show me flights from pittsburgh to philadelphia
586	show me the most expensive one way flight from detroit to westchester county
4308	round trip fares from baltimore to philadelphia less than 1000 dollars or round trip fares from denver to philadelphia less than 1000 dollars or round trip fares from pittsburgh to philadelphia less than 1000 dollars
1990	i would like a flight from philadelphia to dallas on american airlines
689	flights from nashville to seattle
1550	list daily flights from denver to baltimore
2484	does eastern airlines fly between boston and washington
1970	now show me flights from pittsburgh to philadelphia
1742	code ff
3165	find me the earliest flight from boston to atlanta on any day of the week
2245	what is the cheapest fare that i can get between philadelphia and san francisco
1484	give me the cheapest flight from dallas to baltimore on saturday
3528	show me flights arriving in baltimore from pittsburgh between 4 and 5 pm
3924	show me the flights from st. petersburg to salt lake city that arrive before noon
3957	show me the earliest flight on thursday from atlanta to washington
2815	show me the cheapest fare in the database
449	is there transportation from the atlanta airport to downtown atlanta
2072	how can i go from minneapolis to long beach late tomorrow
3285	what flights leave philadelphia for dallas and depart before noon on american airlines
1031	list aircraft types that fly between boston and san francisco
3647	cheapest fare from indianapolis to seattle
833	show me flights from baltimore to philadelphia arriving after 2100
4432	what flights go from charlotte to baltimore in the morning
78	i'd like to go from boston to san francisco
4414	are there any later flights than 810 pm leaving from milwaukee for tacoma tomorrow evening
3248	find travel arrangements for a round trip flight from baltimore to pittsburgh
1918	can i fly from boston to baltimore washington
378	what's the lowest round trip fare from dallas to atlanta
559	what are my choices of flights to get from charlotte to minneapolis arriving about 7 pm in minneapolis
3666	please give me the flights from san francisco to washington dc
4350	i would like the cheapest flight from pittsburgh to atlanta leaving april twenty fifth and returning may sixth
1489	also show me the first flight from atlanta to denver on a thursday
819	show me all the flights between dallas fort worth and either san francisco or oakland that depart between 5 and 7 pm
3682	on monday show me flights from baltimore to dallas
2248	what is the minimum connection time for houston intercontinental
1424	i actually want to go from ontario to westchester via chicago
2594	is there ground transportation from atlanta airport to downtown atlanta
2959	what is the cost of a business class ticket going from boston to dallas leaving july first
2933	show me the flights from atlanta to bwi
763	show me flights from atlanta to washington please
468	show me the flights leaving charlotte to atlanta around 7 pm next tuesday
27	what flights leave from phoenix
4359	what is the fare on november seventh going one way from pittsburgh to philadelphia
2775	show me the earliest flight from cleveland to memphis
51	ground transportation in oakland
1455	what is the fare on american airlines flight 928 from dallas fort worth to boston
805	show me all the delta flights leaving pittsburgh between 12 and 4 in the afternoon
2100	list all flights on continental leaving denver and arriving at chicago on monday before noon
1806	what are the classes of service on delta airlines
4462	i want to go from denver to atlanta round trip and make a stop at pittsburgh is this possible
4378	show me the flights from san francisco to pittsburgh on tuesday
3348	show all flights and fares from denver to san francisco
4292	i'd like a nonstop flight from indianapolis to san diego that serves dinner what's available
4143	how many seats in a 100
3352	i'd like a return flight from denver to atlanta evening flights
1143	what is the earliest flight on friday from washington to san francisco
2586	how much does it cost to fly from boston to atlanta
2737	hi i'm calling from boston i'd like to make a flight to either orlando or los angeles
955	show me the flights from boston to baltimore
1951	do any of the san francisco to boston flights leave on friday
4160	show me the fare from dallas to san francisco
2835	i want an early morning flight from boston to philadelphia
2908	flights from washington dc to denver
908	flights from cincinnati to salt lake city
4269	what is the fare from san francisco to dallas fort worth on delta flight 852
4392	show me the flights available from atlanta to baltimore leaving atlanta in the morning
1206	what do you have tomorrow after 5 o'clock from atlanta to san francisco
135	what is the cheapest fare i can get from dallas to denver
3509	what are all the available meals
1868	morning flight from atlanta to philadelphia
985	how many stops are on all flights from boston to san francisco that depart before 12 o'clock noon
1542	find a flight from toronto to san diego with a layover in san francisco on air canada
3742	i'm interested in a flight on american airlines from dallas to washington
2487	can you tell me about ground transportation between the dallas airport and downtown dallas
2093	what's the fare from washington to boston
83	i want to fly from dallas fort worth to philadelphia
855	i would like the cheapest flight from boston to san francisco
925	show flights between boston and philadelphia
2488	on july eighth i'd like a flight from newark to orlando in the morning
2307	what flights are there from cleveland to miami on us air that arrive in miami before 4 pm
1003	give me flights that arrive in baltimore from atlanta
1507	show me all all flights from pittsburgh to atlanta on wednesday which leave before noon and serve breakfast
2088	show me flights from boston to denver on wednesday
1398	bring up flights from milwaukee to orlando on wednesday night or thursday morning
1448	i would like the cheapest one way fare from dallas to denver
1207	ground transportation please in the city of boston between airport and downtown
1983	all flights and fares from dallas
3911	can you list flights departing from las vegas and arriving in san diego
3654	what does restriction ap 57 mean
1855	what flights from philadelphia to atlanta
3099	what flights from las vegas to san diego
2536	i'd like a flight from boston to san francisco leaving in the afternoon any time please
1253	what is the cost of round trip ticket first class between oakland and atlanta
2103	tell me about flights from atlanta to charlotte next monday
1485	show me first class fares from dallas to baltimore
4475	tell me about ground transportation between orlando international and orlando
3255	give me the flights with the fares from indianapolis to orlando on december twenty seventh
3453	please list the afternoon flights from charlotte to minneapolis
524	can you show me flights that are economy class from baltimore to dallas
2798	i would like a flight from philadelphia to dallas
3454	what are the flights from charlotte to atlanta returning on tuesday july thirteenth
362	is there an atlanta flight to denver connecting
2871	does midwest express serve philadelphia
2854	i need a flight from philadelphia to dallas
4187	which airline provides business class flights
1888	what are the flights from boston to san francisco leaving tomorrow
2561	show me the flights from love field
1050	list the flights from dallas to baltimore
1499	denver to atlanta
1447	list all nonstop flights from la to pittsburgh before 5 pm on tuesday
2324	yes on the delta flight leaving san francisco at 225 pm arriving philadelphia 1158 pm what type of equipment is used on that flight
2975	are there any flights before 12 noon on june fifteenth from long beach to columbus
3514	what is the round trip first class fare on united from boston to san francisco
453	what is the last flight from dallas to boston
767	show the flights that leave philadelphia that go to atlanta that leave early on thursday morning
1041	find travel arrangements for a round trip flight from dallas to pittsburgh
3312	can you show me one way economy fares from dallas to atlanta
806	does any airline have an afternoon flight from atlanta to boston
1345	i want to depart washington april twentieth to atlanta least expensive fare
