ID	TEXT	INTENT	SLOTS
3946	please give me evening flights leaving philadelphia to san francisco friday	atis_flight	O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name
3947	show me the flights from denver to atlanta	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
3948	is there a flight from denver to san francisco on continental airlines leaving after 12 o'clock in the afternoon	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time O O B-depart_time.period_of_day
3949	what is the earliest flight leaving from boston going to atlanta	atis_flight	O O O B-flight_mod O O O B-fromloc.city_name O O B-toloc.city_name
3950	how far is it from orlando airport to orlando	atis_distance	O O O O O B-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name
3951	i need a flight from pittsburgh to boston on wednesday the fourteenth	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_number
3952	list lowest cost flight from dallas to baltimore	atis_flight	O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name
3953	what delta flights fly from washington to dallas in the morning	atis_flight	O B-airline_name O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day
3954	what is the cheapest fare from washington to san francisco	atis_airfare	O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
3955	i would like a nonstop flight from memphis to las vegas on march second	atis_flight	O O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number
3956	now i need flight information leaving atlanta and arriving in baltimore in the afternoon	atis_flight	O O O O O O B-fromloc.city_name O O O B-toloc.city_name O O B-arrive_time.period_of_day
3957	show me the earliest flight on thursday from atlanta to washington	atis_flight	O O O B-flight_mod O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name
3958	please show me airlines with service from boston to denver	atis_airline	O O O O O O O B-fromloc.city_name O B-toloc.city_name
3959	show me the flights from love field	atis_flight	O O O O O B-fromloc.airport_name I-fromloc.airport_name
3960	what is mia	atis_abbreviation	O O B-airport_code
3961	flights from chicago to denver on continental on saturday morning	atis_flight	O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O B-depart_date.day_name B-depart_time.period_of_day
3962	can you tell me what aircraft is used for delta flight 1222 from kansas city to salt lake city	atis_aircraft	O O O O O O O O O B-airline_name O B-flight_number O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name
3963	show me all the delta flights leaving or arriving at pittsburgh between 12 and 4 in the afternoon	atis_flight	O O O O B-airline_name O O O O O B-toloc.city_name O B-depart_time.start_time O B-depart_time.end_time O O B-depart_time.period_of_day
3964	what night flight do you have from san francisco to denver on united on the evening of august twenty seventh	atis_flight	O B-depart_time.period_of_day O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name O O B-depart_time.period_of_day O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number
3965	show me the flights from san francisco to boston	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
3966	i live in washington and i would like to make a trip to san francisco can you tell me which airlines connect with those two cities	atis_flight	O O O B-fromloc.city_name O O O O O O O O O B-toloc.city_name I-toloc.city_name O O O O O O O O O O O
3967	list united flights from denver to san francisco on tuesdays or wednesdays	atis_flight	O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-or B-depart_date.day_name
3968	can i have a rental car in houston	atis_ground_service	O O O O B-transport_type I-transport_type O B-city_name
3969	what is the earliest flight in the morning to arrive in baltimore from boston	atis_flight	O O O B-flight_mod O O O B-depart_time.period_of_day O O O B-toloc.city_name O B-fromloc.city_name
3970	i'm trying to find the flight number from a flight from orlando to cleveland on us air and it arrives around 10 pm	atis_flight_no	O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time
3971	for each airline flying between boston and san francisco what is the earliest flight	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-flight_mod O
3972	show me the flights from atlanta to philadelphia	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
3973	show flights between toronto and san francisco	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
3974	fares and flights from baltimore to philadelphia	atis_airfare	O O O O B-fromloc.city_name O B-toloc.city_name
3975	flight leaving chicago to nashville	atis_flight	O O B-fromloc.city_name O B-toloc.city_name
3976	what is the coach fare between boston and atlanta on delta	atis_airfare	O O O B-class_type O O B-fromloc.city_name O B-toloc.city_name O B-airline_name
3977	i would like an early flight from la to charlotte monday morning	atis_flight	O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day
3978	flights from kansas city to cleveland	atis_flight	O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
3979	i would like a flight from philadelphia to dallas arrive dallas about 12 noon	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time
3980	now i'd like information on flights from denver to san francisco	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
3981	list the flights arriving in baltimore from boston before 10 am on august third	atis_flight	O O O O O B-toloc.city_name O B-fromloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.month_name B-arrive_date.day_number
3982	find me a flight from boston to san francisco with layover in denver on united	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name O B-airline_name
3983	what round trip flights between atlanta and denver qualify for fare code qx	atis_flight	O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O O O O B-fare_basis_code
3984	where does canadian airlines international fly to	atis_flight	O O B-airline_name I-airline_name I-airline_name O O
3985	show me fares from seattle to minneapolis	atis_airfare	O O O O B-fromloc.city_name O B-toloc.city_name
3986	all flights from san francisco to boston leaving before noon	atis_flight	O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time
3987	show me all flights from minneapolis to san diego that arrive before 7 pm	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time
3988	can you show me economy class one way fares for flights from oakland to dallas on december sixteenth	atis_airfare	O O O O B-economy I-economy B-round_trip I-round_trip O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number
3989	what are the flights from denver to baltimore on august tenth	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number
3990	give me the flights on tuesday from los angeles to pittsburgh	atis_flight	O O O O O B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
3991	i need information on flights for tuesday leaving baltimore for dallas dallas to boston and boston to baltimore	atis_flight	O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name
3992	where does delta fly to that american doesn't	atis_flight	O O B-airline_name O O O B-airline_name B-mod
3993	from las vegas to montreal	atis_flight	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
3994	can i get a taxi from long beach airport to downtown long beach	atis_ground_service	O O O O B-transport_type O B-fromloc.city_name I-fromloc.city_name O O O B-fromloc.city_name I-fromloc.city_name
3995	what's the earliest flight from san jose to houston	atis_flight	O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
3996	show me the flights from boston to dallas	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
3997	what ground transportation is available in denver	atis_ground_service	O O O O O O B-city_name
3998	what flights leave san francisco on monday night and arrive at atlanta later in the evening	atis_flight	O O O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O B-toloc.city_name B-arrive_time.time_relative O O B-arrive_time.time
3999	what flights are there available from philadelphia to denver on wednesday with economy class	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-economy I-economy
4000	what flights from pittsburgh to newark on monday	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
4001	i am interested in booking an early flight from dallas into houston and returning in the late evening	atis_flight	O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O O B-return_time.period_mod B-return_time.period_of_day
4002	what flights are there from new york city to las vegas	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4003	i would like to see the flights from baltimore to philadelphia again	atis_flight	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O
4004	give me a flight from newark to tampa on friday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
4005	give me flights from atlanta to baltimore	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name
4006	i want a flight from los angeles to pittsburgh that arrives before 3 pm on tuesday	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.day_name
4007	what flights go from san francisco to denver on mondays	atis_flight	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
4008	hello i'm trying to find a flight that goes from pittsburgh to denver after 2 pm	atis_flight	O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time
4009	i want to know the cheapest way to fly from denver to oakland	atis_flight	O O O O O B-cost_relative O O O O B-fromloc.city_name O B-toloc.city_name
4010	what does co mean	atis_abbreviation	O O B-airline_code O
4011	give me flights from baltimore to denver on united that offer first class	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O O B-class_type I-class_type
4012	does midwest express serve indianapolis	atis_flight	O B-airline_name O O B-city_name
4013	i need to catch an evening flight from boston to philadelphia on august first	atis_flight	O O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number
4014	what type of plane is an m80	atis_aircraft	O O O O O O B-aircraft_code
4015	i would like to fly from boston to baltimore what time are the flights in the afternoon	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name O B-flight_time O O O O O B-depart_time.period_of_day
4016	i would like information on flights from pittsburgh to baltimore arriving in baltimore before 10 am on thursday	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.day_name
4017	show me all the twa flights from indianapolis to houston that arrive around 11 am	atis_flight	O O O O B-airline_code O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time
4018	what flights from pittsburgh to atlanta on wednesday morning serves breakfast	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O B-meal_description
4019	i would like to find flights from columbus to minneapolis on monday june fourteenth early in the morning or in the evening sunday june thirteenth thank you	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number B-depart_time.period_mod O O B-depart_time.period_of_day B-or O O B-depart_time.period_of_day B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number O O
4020	show me flights from all airports to love field	atis_flight	O O O O O O O B-toloc.airport_name I-toloc.airport_name
4021	what kind of ground transportation is there in denver	atis_ground_service	O O O O O O O O B-city_name
4022	list the flights and time of arrival for flights arriving in dallas fort worth from boston before noon	atis_flight	O O O O B-flight_time I-flight_time I-flight_time O O O O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-fromloc.city_name B-arrive_time.time_relative B-arrive_time.time
4023	show me flights from pittsburgh to atlanta on monday morning	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day
4024	i am interested in booking an early morning flight from dallas into houston and returning in the late evening	atis_flight	O B-depart_time.period_of_day O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O O O O B-return_time.period_mod B-return_time.period_of_day
4025	show me the airlines that use love field	atis_airline	O O O O O O B-airport_name I-airport_name
4026	show me the flights from pittsburgh to san francisco for thursday night or friday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day B-or B-depart_date.day_name
4027	can you show me the available flights from baltimore to dallas with economy fares	atis_flight	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-economy O
4028	in boston is there ground transportation between airport and downtown	atis_ground_service	O B-city_name O O O O O O O O
4029	please list available flights for next saturday from philadelphia to dallas	atis_flight	O O O O O B-depart_date.date_relative B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name
4030	please list flights between san francisco and denver	atis_flight	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
4031	show me all flights with fares from pittsburgh to san francisco	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4032	what is the airfare for flights from denver to pittsburgh on delta airline	atis_airfare	O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name
4033	i would like a flight from oakland to philadelphia at one in the afternoon arriving at 5 pm	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time O O B-depart_time.period_of_day O O B-arrive_time.time I-arrive_time.time
4034	find all flights from philadelphia to dallas stopping in atlanta	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O O B-stoploc.city_name
4035	list all direct flights from boston to denver	atis_flight	O O B-connect O O B-fromloc.city_name O B-toloc.city_name
4036	i'd like to fly between boston and san francisco	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4037	tell me about ground transportation at salt lake city	atis_ground_service	O O O O O O B-city_name I-city_name I-city_name
4038	show me the lowest priced fare from dallas to baltimore	atis_airfare	O O O B-cost_relative O O O B-fromloc.city_name O B-toloc.city_name
4039	all flights from sfo to long beach	atis_flight	O O O B-fromloc.airport_code O B-toloc.city_name I-toloc.city_name
4040	show me fares leaving on tuesdays from denver to dallas	atis_airfare	O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name
4041	show me a list of rental car fares at boston airport	atis_ground_service	O O O O O B-transport_type I-transport_type O O B-airport_name I-airport_name
4042	in the month of december are there any flights from atlanta to denver that stop in boston	atis_flight	O O O O B-depart_date.month_name O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name
4043	can you give me information on transportation from the airport in philadelphia to downtown philadelphia	atis_ground_service	O O O O O O O O O O O B-fromloc.city_name O O B-toloc.city_name
4044	what's the smallest plane flying from pittsburgh to baltimore on december seventeenth	atis_aircraft	O O B-mod O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number
4045	what flights from milwaukee to san jose on wednesday on american airlines	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-airline_name I-airline_name
4046	show me boston to oakland flights	atis_flight	O O B-fromloc.city_name O B-toloc.city_name O
4047	what about the eastern airlines flights arriving in pittsburgh between 12 and 4 in the afternoon	atis_flight	O O O B-airline_name I-airline_name O O O B-toloc.city_name O B-arrive_time.start_time O B-arrive_time.end_time O O B-arrive_time.period_of_day
4048	what is the thrift economy flight fare from washington to san francisco	atis_airfare	O O O B-class_type B-economy O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4049	please tell me the times of the flights between boston and baltimore	atis_flight_time	O O O O B-flight_time O O O O B-fromloc.city_name O B-toloc.city_name
4050	list all daily flights between oakland and boston using american airline	atis_flight	O O B-flight_days O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name
4051	i need flights that arrive in baltimore from pittsburgh	atis_flight	O O O O O O B-toloc.city_name O B-fromloc.city_name
4052	show me all the flights to baltimore after 6 o'clock pm	atis_flight	O O O O O O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time
4053	what is ewr	atis_abbreviation	O O B-airport_code
4054	airports in new york	atis_airport	O O B-city_name I-city_name
4055	please give me a list of flights leaving boston going to pittsburgh	atis_flight	O O O O O O O O B-fromloc.city_name O O B-toloc.city_name
4056	i'd like to fly from cleveland to indianapolis tomorrow morning as early as possible what's available	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative B-depart_time.period_of_day O B-flight_mod O O O O
4057	show me the most expensive one way first class fare from baltimore to dallas	atis_airfare	O O O B-cost_relative I-cost_relative B-round_trip I-round_trip B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name
4058	what is bna	atis_abbreviation	O O B-airport_code
4059	what types of aircraft can i get a first class ticket from philadelphia to dallas	atis_aircraft	O O O O O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name
4060	list flights from atlanta to boston on wednesday afternoon	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day
4061	show me flights leaving from denver colorado to pittsburgh pennsylvania on wednesdays after 5 pm	atis_flight	O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time
4062	what kind of ground transportation is available in atlanta	atis_ground_service	O O O O O O O O B-city_name
4063	are there any flights after 9 pm from san francisco to washington	atis_flight	O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
4064	please list the monday morning flights from kansas city to atlanta	atis_flight	O O O B-depart_date.day_name B-depart_time.period_of_day O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
4065	how many flights does eastern airlines have from boston to atlanta	atis_quantity	O O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name
4066	ground transport phoenix	atis_ground_service	O O B-city_name
4067	what flights are there from pittsburgh to los angeles	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4068	could you please give me the cost of a round trip flight from denver to pittsburgh	atis_airfare	O O O O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name
4069	what is the least expensive fare from baltimore to san francisco leaving on september thirtieth	atis_airfare	O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.month_name B-depart_date.day_number
4070	on the earliest flight from san francisco to atlanta on delta is a meal being served	atis_flight	O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name O O B-meal O O
4071	what is the latest flight from salt lake city to phoenix	atis_flight	O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
4072	what is the latest evening flight leaving san francisco for washington	atis_flight	O O O B-flight_mod B-depart_time.period_of_day O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
4073	very well i'm working on scenario three i'm interested in a flight on a 727 from washington dc to atlanta georgia	atis_flight	O O O O O O O O O O O O O O B-aircraft_code O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name B-toloc.state_name
4074	show me all flights from san diego to dulles on boeing 767	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.airport_name O O B-aircraft_code
4075	what are my options for a minneapolis back to indianapolis flight around noontime	atis_flight	O O O O O O B-fromloc.city_name O O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time
4076	what flights from new york to los angeles after 10 am	atis_flight	O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time
4077	what is the first flight arriving in montreal from toronto friday	atis_flight	O O O B-flight_mod O O O B-toloc.city_name O B-fromloc.city_name B-arrive_date.day_name
4078	show me the flights from pittsburgh to philadelphia	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
4079	show me the itinerary for the connecting flight from dallas fort worth to san francisco that departs dallas fort worth at 1940	atis_flight	O O O O O O B-connect O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-depart_time.time
4080	show me ground transportation information for dallas fort worth	atis_ground_service	O O O O O O B-city_name I-city_name I-city_name
4081	san francisco to boston please with a stopover in denver	atis_flight	B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O B-stoploc.city_name
4082	what's the cheapest flight from pittsburgh to san francisco on friday	atis_flight	O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name
4083	i'm looking for a flight from pittsburgh to san francisco	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4084	flight information between washington and denver on september third	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number
4085	show me the flights from baltimore to oakland	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
4086	i need information for flights leaving san francisco on thursday evening and returning to boston	atis_flight	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O B-toloc.city_name
4087	i would like a flight on american airlines from baltimore to san francisco with a stop in denver	atis_flight	O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name
4088	all flights from charlotte to anywhere on us air around 1 pm	atis_flight	O O O B-fromloc.city_name O O O B-airline_name I-airline_name B-depart_time.time_relative B-depart_time.time I-depart_time.time
4089	which airlines fly from boston to washington dc via other cities	atis_airline	O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O O O
4090	what's the earliest flight from pittsburgh to baltimore on thursday morning	atis_flight	O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day
4091	what ground transportation can i take into boston	atis_ground_service	O O O O O O O B-city_name
4092	display all flights from baltimore to dallas on july twenty ninth	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number
4093	what are the morning flights in the next two days from nashville to tacoma	atis_flight	O O O B-depart_time.period_of_day O O O B-depart_date.date_relative O O O B-fromloc.city_name O B-toloc.city_name
4094	what is the cheapest ticket from baltimore to san francisco on friday august thirtieth	atis_airfare	O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number
4095	what flights stop in atlanta before noon	atis_flight	O O O O B-stoploc.city_name B-depart_time.time_relative B-depart_time.time
4096	show me all the flights from philadelphia to newark	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name
4097	i need a flight on sunday from long beach to columbus	atis_flight	O O O O O B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
4098	i need a flight from boston to san francisco leaving in the afternoon and arriving in the evening thank you	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-depart_time.period_of_day O O O O B-arrive_time.period_of_day O O
4099	all flights from boston to philadelphia which show up on tuesday afternoon	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name O O O O B-depart_date.day_name B-depart_time.period_of_day
4100	give me us air flights for next wednesday from cleveland to miami	atis_flight	O O B-airline_name I-airline_name O O B-depart_date.date_relative B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name
4101	show flights from pittsburgh to oakland	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name
4102	flights from cincinnati to denver on american airlines	atis_flight	O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name
4103	i would like to know the flights from denver to pittsburgh leaving on monday	atis_flight	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name
4104	what does the meal code s stand for	atis_abbreviation	O O O B-meal O B-meal_code O O
4105	which flights from memphis to tacoma also stop in los angeles	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name I-stoploc.city_name
4106	list lowest cost flight from dallas to baltimore that serves a meal	atis_flight	O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O O B-meal
4107	what is the ground transport in denver	atis_ground_service	O O O O O O B-city_name
4108	show all flights from boston to denver on july thirty first	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number
4109	what flights leave seattle on sunday on continental	atis_flight	O O O B-fromloc.city_name O B-depart_date.day_name O B-airline_name
4110	all flights from montreal less than 150 dollars	atis_flight	O O O B-fromloc.city_name B-cost_relative O B-fare_amount I-fare_amount
4111	what types of aircraft does delta fly	atis_aircraft	O O O O O B-airline_name O
4112	i would like to book a flight on us air first class from cleveland to miami on february twenty second	atis_flight	O O O O O O O O B-airline_name I-airline_name B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number
4113	find a nonstop flight between denver and oakland leaving in the afternoon and arriving near 5 pm	atis_flight	O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.period_of_day O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time
4114	list flights from dallas to san francisco	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4115	i'd like to go from boston to san francisco	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4116	flights on twa from columbus to st. louis	atis_flight	O O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4117	give me the earliest flight on american airlines tomorrow from st. petersburg to milwaukee	atis_flight	O O O B-flight_mod O O B-airline_name I-airline_name B-depart_date.today_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
4118	i need information on ground transportation from the airport in atlanta	atis_ground_service	O O O O O O O O O O B-fromloc.city_name
4119	what is fare code qo mean	atis_abbreviation	O O O O B-fare_basis_code O
4120	what flights takeoff and land at general mitchell international	atis_flight	O O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name
4121	give me flights that arrive in baltimore from denver	atis_flight	O O O O O O B-toloc.city_name O B-fromloc.city_name
4122	can you tell me the flights on october fifteenth 1991 from boston to oakland	atis_flight	O O O O O O O B-depart_date.month_name B-depart_date.day_number B-depart_date.year O B-fromloc.city_name O B-toloc.city_name
4123	what flights are available friday afternoon from pittsburgh to san francisco	atis_flight	O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4124	give me the cheapest one way flights between boston and philadelphia which arrive after noon on a tuesday	atis_flight	O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time O O B-arrive_date.day_name
4125	show flights from atlanta to baltimore	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name
4126	i would like a flight from boston to atlanta	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name
4127	ground transportation atl to atlanta	atis_ground_service	O O B-airport_code O B-toloc.city_name
4128	what are the flights available in the morning between denver and san francisco	atis_flight	O O O O O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4129	i would like to book a flight that goes from memphis to las vegas	atis_flight	O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
4130	please show me all airlines with sunday flights from philadelphia to denver	atis_airline	O O O O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name
